snapped_at,price,market_cap,total_volume
2019-02-09 00:00:00 UTC,0.7558089319656794,100710247.75115311,1682124.1119681706
2019-02-10 00:00:00 UTC,0.7424583047867283,99036285.27154453,839527.447793423
2019-02-11 00:00:00 UTC,0.7368593567772033,98017821.58878326,1083205.0142061173
2019-02-12 00:00:00 UTC,0.7196894965665936,95897394.74845947,628709.4797510046
2019-02-13 00:00:00 UTC,0.7727389020235477,102775853.01585132,2240929.767404328
2019-02-14 00:00:00 UTC,0.7551862004152288,100627269.83692653,2576800.609648149
2019-02-15 00:00:00 UTC,0.7335745746827174,97929655.63039249,1431836.6739149047
2019-02-16 00:00:00 UTC,0.7402910972273268,98642522.80776504,1178039.4998126598
2019-02-17 00:00:00 UTC,0.7406538992165745,98690865.5524409,751475.0061376282
2019-02-18 00:00:00 UTC,0.7581625764978736,101077285.48653476,1052385.4822929846
2019-02-19 00:00:00 UTC,0.7938040897695183,106120651.36976898,1638836.9599234369
2019-02-20 00:00:00 UTC,0.7891393889901899,105386938.4487648,1718914.6262549565
2019-02-21 00:00:00 UTC,0.8057657829178759,107115741.45311128,1688128.7503782213
2019-02-22 00:00:00 UTC,0.7930108326178025,105667337.3977984,1222109.1998540908
2019-02-23 00:00:00 UTC,0.8071892308318381,107556584.71475771,1309440.5532217782
2019-02-24 00:00:00 UTC,0.8392583000333189,111829733.34774669,1467457.5350424247
2019-02-25 00:00:00 UTC,0.7502544391020076,100771418.59481728,2798989.8962444705
2019-02-26 00:00:00 UTC,0.7662907967253879,102106938.30639553,1489509.8452992553
2019-02-27 00:00:00 UTC,0.7669100471830279,102189452.37095779,1484764.2918283183
2019-02-28 00:00:00 UTC,0.7614396305018677,101655021.0782692,1152180.3096589188
2019-03-01 00:00:00 UTC,0.756735235732009,100833676.1440371,1022253.9531590441
2019-03-02 00:00:00 UTC,0.776406797456158,103524321.14424065,1251611.1407826836
2019-03-03 00:00:00 UTC,0.7854704440232846,104662593.5116434,1229314.3350068578
2019-03-04 00:00:00 UTC,0.7741907392201016,102872917.88681176,1680230.785219858
2019-03-05 00:00:00 UTC,0.7544140396775317,100524380.73902325,1273486.27516344
2019-03-06 00:00:00 UTC,0.7753388690669885,103349021.86270455,2157533.303852322
2019-03-07 00:00:00 UTC,0.7633185349058323,101761579.83587688,1761824.314780625
2019-03-08 00:00:00 UTC,0.7857982835211951,104659496.69660032,1468951.9770927657
2019-03-09 00:00:00 UTC,0.7691514381572063,102560107.8740701,2018853.5871879105
2019-03-10 00:00:00 UTC,0.810485673202071,107968264.08979993,2738094.3063998427
2019-03-11 00:00:00 UTC,0.8631215505842527,114996179.35608293,8262164.461798247
2019-03-12 00:00:00 UTC,0.8023737973726067,107504032.39425118,6001379.579654587
2019-03-13 00:00:00 UTC,0.8754484521784524,116999449.99138694,5908454.619534087
2019-03-14 00:00:00 UTC,0.8564502545571504,114164493.39420876,4004532.6139971153
2019-03-15 00:00:00 UTC,0.8988957552167397,119771068.95891431,5636574.461763365
2019-03-16 00:00:00 UTC,0.8811116445197722,117549909.69404176,2658643.7086174027
2019-03-17 00:00:00 UTC,0.8832252768441925,117728759.56691596,2140394.018834872
2019-03-18 00:00:00 UTC,0.9071979803901785,120885986.35837986,2209756.522339588
2019-03-19 00:00:00 UTC,0.8793140055236957,117176008.21146259,1919684.7519150134
2019-03-20 00:00:00 UTC,0.8786057724290498,117039533.1485099,1482619.9948636421
2019-03-21 00:00:00 UTC,0.8883830753679874,118383936.41025564,1571653.9426333194
2019-03-22 00:00:00 UTC,0.8526823690236933,113598762.43695615,2147023.4712771163
2019-03-23 00:00:00 UTC,0.8711622955535421,116070916.62289722,1403434.9382203703
2019-03-24 00:00:00 UTC,0.8771890211438674,116718644.46577884,1121311.4735884392
2019-03-25 00:00:00 UTC,0.8723205636150408,116232634.17693937,1648328.025374429
2019-03-26 00:00:00 UTC,0.8298199815331708,110599850.67836693,2639382.0122525687
2019-03-27 00:00:00 UTC,0.8361653187849447,111433680.32186073,2255308.8307004264
2019-03-28 00:00:00 UTC,0.89933411663036,119793899.9346404,3217188.4148790725
2019-03-29 00:00:00 UTC,0.9047991757702161,120562833.11258,1991753.6513485787
2019-03-30 00:00:00 UTC,0.9184320691990656,122469202.03812926,1746968.9442787685
2019-03-31 00:00:00 UTC,0.9124458423822192,121633200.89592114,1750994.875943494
2019-04-01 00:00:00 UTC,0.9784765845572158,130899885.95388485,5943544.036422358
2019-04-02 00:00:00 UTC,1.020807078185375,136176657.57341284,4929612.727677425
2019-04-03 00:00:00 UTC,1.261824673753082,166625548.6986535,20916712.35753094
2019-04-04 00:00:00 UTC,1.2095063431221154,161986456.6040758,11431258.552142905
2019-04-05 00:00:00 UTC,1.1709593861923504,156045746.18879852,5613821.303977296
2019-04-06 00:00:00 UTC,1.2699922427691241,169279569.33106163,4711226.576621184
2019-04-07 00:00:00 UTC,1.2367195305823275,164919814.30320686,4227542.885053464
2019-04-08 00:00:00 UTC,1.2472784365501512,165321911.29812515,2486865.4909856576
2019-04-09 00:00:00 UTC,1.413406588725071,188483465.69790822,24096617.334722616
2019-04-10 00:00:00 UTC,1.4992458845531638,199866811.72099465,31292705.045369048
2019-04-11 00:00:00 UTC,1.4361294364785198,191581894.50543702,13395604.53478872
2019-04-12 00:00:00 UTC,1.3146000197343477,175253371.08396527,9279986.12622081
2019-04-13 00:00:00 UTC,1.4455418008131011,192477227.24594742,9512658.158428306
2019-04-14 00:00:00 UTC,1.3792762610430755,183121217.70483315,5785265.688667898
2019-04-15 00:00:00 UTC,1.3984004416249558,186533534.71407515,3964126.5465165274
2019-04-16 00:00:00 UTC,1.3489437238217536,179732685.23835036,5472156.59821402
2019-04-17 00:00:00 UTC,1.352773034015119,180388945.5436871,4399081.458861162
2019-04-18 00:00:00 UTC,1.4226528870687682,189596834.6051959,6179673.869233493
2019-04-19 00:00:00 UTC,1.4711670208478456,196007370.70677492,6100167.987960725
2019-04-20 00:00:00 UTC,1.5320063350465114,204099693.9727999,5642625.665654832
2019-04-21 00:00:00 UTC,1.5365765169460204,204731365.92379904,7031987.475521764
2019-04-22 00:00:00 UTC,1.4990827692727464,199691138.06334612,7306576.867222438
2019-04-23 00:00:00 UTC,1.5734426096907848,209607884.98257354,9205425.351752667
2019-04-24 00:00:00 UTC,1.7246168704333384,228787788.46332654,17565682.943567008
2019-04-25 00:00:00 UTC,1.5985594844707034,212791494.25189543,11935116.570842467
2019-04-26 00:00:00 UTC,1.4549404286810088,193008016.19888842,9116265.075763967
2019-04-27 00:00:00 UTC,1.4121803101436774,187115600.43012094,11575585.004286652
2019-04-28 00:00:00 UTC,1.4149848584645497,188560134.53324434,4879378.859159996
2019-04-29 00:00:00 UTC,1.3872839183098868,184677672.71957213,5568220.304606746
2019-04-30 00:00:00 UTC,1.2486614256262338,166451880.90749952,6080984.866218768
2019-05-01 00:00:00 UTC,1.349156108714553,180294650.94562924,5423413.364623436
2019-05-02 00:00:00 UTC,1.333751919304366,177382256.44394228,3356659.445317977
2019-05-03 00:00:00 UTC,1.3088272339577554,174324847.74474573,3287400.114155616
2019-05-04 00:00:00 UTC,1.3217306706664549,175956337.11105123,6161462.260538283
2019-05-05 00:00:00 UTC,1.2783269606150542,170313668.93479168,4468803.2724346565
2019-05-06 00:00:00 UTC,1.255527831027017,167514947.02565736,2678792.1439937763
2019-05-07 00:00:00 UTC,1.2886573195259603,171755813.39655513,3989801.0864012134
2019-05-08 00:00:00 UTC,1.3802906784205782,185759094.35562652,8997333.415070102
2019-05-09 00:00:00 UTC,1.340418296828062,178316908.5628645,5696740.96958565
2019-05-10 00:00:00 UTC,1.2746156864756646,169982257.31952265,3957971.907316741
2019-05-11 00:00:00 UTC,1.3103441884906888,174605780.01295802,5120663.525175568
2019-05-12 00:00:00 UTC,1.4776535789254228,197969331.02142236,8437213.767976278
2019-05-13 00:00:00 UTC,1.4339208175297333,191064476.05063534,9217529.853719512
2019-05-14 00:00:00 UTC,1.476032063688798,197275292.30151322,8216540.008179734
2019-05-15 00:00:00 UTC,1.528630281701628,203687371.0789602,8906183.777146282
